App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver,Sentiment_Polarity,Sentiment_Subjectivity
File Browser by Astro (File Manager),PRODUCTIVITY,4.3,609182.0,9.2,50000000,Free,0.0,Everyone,Productivity,"July 2, 2018",6.4.0,4.0 and up,0.11199179292929291,0.45269949494949496
File Explorer,PRODUCTIVITY,4.1,979.0,0.703125,100000,Free,0.0,Everyone,Productivity,"September 30, 2013",2.1.3,2.2 and up,0.25958281573498965,0.456304347826087
AndroZip™ FREE File Manager,PRODUCTIVITY,4.2,277794.0,7.1,10000000,Free,0.0,Everyone,Productivity,"December 7, 2016",Varies with device,Varies with device,0.11732338494838494,0.39017196692196693
Google Slides,PRODUCTIVITY,4.2,244567.0,7.1,100000000,Free,0.0,Everyone,Productivity,"August 6, 2018",Varies with device,Varies with device,0.9333333333333332,0.9166666666666666
ColorNote Notepad Notes,PRODUCTIVITY,4.6,2401017.0,7.1,100000000,Free,0.0,Everyone,Productivity,"June 27, 2018",Varies with device,Varies with device,0.27565456465959975,0.5111720565841794
Calendar+ Schedule Planner App,PRODUCTIVITY,4.0,8985.0,5.7,1000000,Free,0.0,Everyone,Productivity,"January 16, 2017",1.07.59,4.0.3 and up,0.3190705128205128,0.4697435897435896
Calendar Widget Month + Agenda,PRODUCTIVITY,4.2,60840.0,1.9,5000000,Free,0.0,Everyone,Productivity,"May 31, 2018",1.26.2,4.0.3 and up,0.15,0.25
DigiCal Calendar Agenda,PRODUCTIVITY,4.4,133573.0,7.1,5000000,Free,0.0,Everyone,Productivity,"July 3, 2018",Varies with device,Varies with device,0.1682127041637911,0.5067420059811364
Business Calendar 2,PRODUCTIVITY,4.6,102594.0,15.0,5000000,Free,0.0,Everyone,Productivity,"July 23, 2018",2.30.1,4.1 and up,0.20114111302290014,0.46938575498575497
G Cloud Backup,PRODUCTIVITY,4.6,267189.0,7.1,5000000,Free,0.0,Everyone,Productivity,"April 29, 2018",Varies with device,Varies with device,0.28419198139025725,0.5738897851828887
Amazon Drive,PRODUCTIVITY,4.4,18669.0,4.1,1000000,Free,0.0,Everyone,Productivity,"January 8, 2018",1.9.1.147.0-google,4.2 and up,0.1298491985987103,0.4733768187830688
Baby Panda Learns Shapes,PARENTING,4.0,3789.0,42.0,1000000,Free,0.0,Everyone,Parenting;Education,"June 21, 2018",8.25.10.00,4.0.3 and up,0.2475370012870013,0.3571943371943372
Family Album Mitene: Private Photo & Video Sharing,PARENTING,4.7,34336.0,11.0,1000000,Free,0.0,Everyone,Parenting,"July 31, 2018",Varies with device,Varies with device,0.4325875840980008,0.6301165809499143
Family GPS Tracker and Chat + Baby Monitor Online,PARENTING,4.4,9073.0,11.0,500000,Free,0.0,Everyone,Parenting,"August 2, 2018",Varies with device,4.2 and up,0.4174351136851137,0.5475182325182325
Baby Name Together,PARENTING,4.0,464.0,24.0,100000,Free,0.0,Everyone,Parenting,"August 6, 2018",2.3.1,5.0 and up,0.2859856284856285,0.49526973401973406
"Amazon FreeTime – Kids’ Videos, Books, & TV shows",PARENTING,4.2,2715.0,24.0,500000,Free,0.0,Everyone,Parenting;Music & Video,"July 24, 2018",FreeTimeApp-aosp_v3.14_Build-1.0.204367.0.13014,5.0 and up,0.3425348246524717,0.5080825644943292
Baby Panda Musical Genius,PARENTING,4.0,3346.0,37.0,1000000,Free,0.0,Everyone,Parenting;Music & Video,"June 15, 2018",8.25.10.00,4.0.3 and up,0.2277602521352521,0.48696199446199445
Baby Monitor,PARENTING,4.4,5343.0,5.2,1000000,Free,0.0,Everyone,Parenting,"March 30, 2018",2.1.1,4.1 and up,0.2742230725623583,0.49213548752834463
Daniel Tiger for Parents,PARENTING,4.7,247.0,28.0,100000,Free,0.0,Everyone,Parenting;Music & Video,"March 19, 2018",1.3.0,4.4 and up,0.2796296296296296,0.5090388007054674
AccuWeather: Daily Forecast & Live Weather Reports,WEATHER,4.4,2053404.0,9.2,50000000,Free,0.0,Everyone,Weather,"August 6, 2018",Varies with device,Varies with device,0.20072330975773356,0.4937064606400544
Free live weather on screen,WEATHER,4.4,15370.0,21.0,1000000,Free,0.0,Everyone,Weather,"August 2, 2018",12.2.6.3660,4.1 and up,0.3942586105415053,0.5197159565580618
APE Weather ( Live Forecast),WEATHER,4.3,20008.0,9.1,5000000,Free,0.0,Everyone,Weather,"July 3, 2018",7.1.34.28,5.0 and up,0.4323232323232323,0.5066498316498317
"GO Weather - Widget, Theme, Wallpaper, Efficient",WEATHER,4.5,1422858.0,9.2,50000000,Free,0.0,Everyone,Weather,"August 3, 2018",Varies with device,Varies with device,0.3334000273124918,0.43870310245310246
HTC Weather,WEATHER,3.9,22154.0,9.2,10000000,Free,0.0,Everyone,Weather,"August 10, 2017",8.50.935520,4.4 and up,0.06762483062014055,0.4530939659755449
ForecaWeather,WEATHER,4.2,18425.0,5.3,1000000,Free,0.0,Everyone,Weather,"July 29, 2017",3.1.7,4.1 and up,0.36090676501860713,0.5093346291866029
All Video Downloader 2018,VIDEO_PLAYERS,4.3,7557.0,5.6,1000000,Free,0.0,Everyone,Video Players & Editors,"July 25, 2018",1.0.1,4.4 and up,0.3826797385620915,0.5417320261437909
HD Video Player,VIDEO_PLAYERS,4.3,1551.0,2.9,1000000,Free,0.0,Everyone,Video Players & Editors,"July 25, 2018",1.1,4.1 and up,0.1979934210526316,0.435921052631579
HD Movie Video Player,VIDEO_PLAYERS,4.5,18699.0,4.1,1000000,Free,0.0,Everyone,Video Players & Editors,"March 27, 2018",1.0,4.0.3 and up,0.18601533086352817,0.574268094334508
HTC Service － DLNA,VIDEO_PLAYERS,3.9,3484.0,3.0,10000000,Free,0.0,Everyone,Video Players & Editors,"December 3, 2015",7.10.621414,5.0 and up,0.018377776127776118,0.44935433785433787
HTC Service—Video Player,VIDEO_PLAYERS,4.2,6449.0,8.5,5000000,Free,0.0,Everyone,Video Players & Editors,"February 13, 2015",6.5.852058,5.0 and up,0.031498868996671724,0.47739678377178374
Droid Zap by Motorola,VIDEO_PLAYERS,3.8,2093.0,8.5,5000000,Free,0.0,Everyone,Video Players & Editors,"February 3, 2015",Varies with device,Varies with device,-0.04053738275613276,0.4383898011710512
HTC Gallery,VIDEO_PLAYERS,4.1,45744.0,8.5,10000000,Free,0.0,Everyone,Video Players & Editors,"June 3, 2016",9.51.755029,4.4 and up,0.031543995439084725,0.4448680287966002
BluTV,VIDEO_PLAYERS,3.9,28835.0,8.5,1000000,Free,0.0,Teen,Video Players & Editors,"July 26, 2018",Varies with device,Varies with device,0.28028073593073594,0.4214222943722944
"Fox News – Breaking News, Live Video & News Alerts",NEWS_AND_MAGAZINES,4.5,249919.0,9.8,10000000,Free,0.0,Everyone 10+,News & Magazines,"July 30, 2018",Varies with device,Varies with device,0.021842715966092576,0.5029876189226838
BBC News,NEWS_AND_MAGAZINES,4.3,296781.0,9.8,10000000,Free,0.0,Everyone 10+,News & Magazines,"July 24, 2018",Varies with device,Varies with device,0.0969990437252342,0.38892420043213694
"Free TV Shows App:News, TV Series, Episode, Movies",NEWS_AND_MAGAZINES,4.6,29706.0,11.0,1000000,Free,0.0,Teen,News & Magazines,"August 2, 2018",2.71,4.1 and up,0.2715553215553216,0.5907247425997426
CNN Breaking US & World News,NEWS_AND_MAGAZINES,4.0,293080.0,25.0,10000000,Free,0.0,Everyone 10+,News & Magazines,"August 6, 2018",5.17,4.4 and up,0.057347888966192535,0.5081744708841328
"Dailyhunt (Newshunt) - Latest News, Viral Videos",NEWS_AND_MAGAZINES,4.3,948198.0,9.8,50000000,Free,0.0,Teen,News & Magazines,"July 19, 2018",Varies with device,Varies with device,-0.06614583333333332,0.5541666666666667
ARY NEWS URDU,NEWS_AND_MAGAZINES,4.4,1071.0,9.7,500000,Free,0.0,Everyone,News & Magazines,"July 25, 2018",5.8.0,4.1 and up,0.24342580213903742,0.5183455882352942
Google News,NEWS_AND_MAGAZINES,3.9,877635.0,13.0,1000000000,Free,0.0,Teen,News & Magazines,"August 1, 2018",5.2.0,4.4 and up,0.09391674022626403,0.49677560130933146
"Breaking News, Local news, Attacks and Alerts Free",NEWS_AND_MAGAZINES,4.7,2543.0,6.3,500000,Free,0.0,Everyone,News & Magazines,"July 19, 2018",8.0.6,4.1 and up,0.21704599412932749,0.37713519333889706
ARY NEWS,NEWS_AND_MAGAZINES,4.4,2959.0,9.8,1000000,Free,0.0,Everyone,News & Magazines,"August 4, 2018",7.5.0,4.1 and up,0.23374426078971533,0.43835169880624425
Flipboard: News For Our Time,NEWS_AND_MAGAZINES,4.4,1284017.0,9.8,500000000,Free,0.0,Everyone 10+,News & Magazines,"August 3, 2018",Varies with device,Varies with device,0.38586500305250304,0.4338217338217338
BeyondPod Podcast Manager,NEWS_AND_MAGAZINES,3.9,32121.0,9.8,1000000,Free,0.0,Everyone,News & Magazines,"April 13, 2018",Varies with device,Varies with device,0.1124582652900175,0.5457182367896654
"BuzzFeed: News, Tasty, Quizzes",NEWS_AND_MAGAZINES,4.3,131028.0,13.0,5000000,Free,0.0,Teen,News & Magazines,"July 30, 2018",5.38,4.4 and up,0.1992963335568969,0.4749871450927789
Fast News,NEWS_AND_MAGAZINES,4.4,84957.0,9.8,1000000,Free,0.0,Everyone 10+,News & Magazines,"January 13, 2018",Varies with device,Varies with device,0.3463034188034188,0.6042012617012618
Financial Times,NEWS_AND_MAGAZINES,4.2,27104.0,8.2,1000000,Free,0.0,Everyone 10+,News & Magazines,"August 3, 2018",2.42.1.9,4.4 and up,0.18463979076479073,0.4657510221260221
Digg,NEWS_AND_MAGAZINES,3.9,6105.0,9.8,100000,Free,0.0,Teen,News & Magazines,"March 11, 2016",Varies with device,Varies with device,0.042700314836678466,0.5073774104683195
Bloomberg: Market & Financial News,NEWS_AND_MAGAZINES,4.2,61692.0,27.0,10000000,Free,0.0,Everyone,News & Magazines,"July 25, 2018",5.9.1.1347176.a3ca6ab274,4.4 and up,0.054705447330447333,0.3379659090909091
Haystack TV: Local & World News - Free,NEWS_AND_MAGAZINES,4.3,3684.0,9.8,100000,Free,0.0,Everyone 10+,News & Magazines,"August 2, 2018",Varies with device,Varies with device,0.5295,0.551611111111111
ABC News - US & World News,NEWS_AND_MAGAZINES,4.0,18976.0,35.0,1000000,Free,0.0,Everyone 10+,News & Magazines,"June 6, 2018",3.19.11,5.0 and up,-0.04236183905380334,0.4111693465264894
AP Mobile - Breaking News,NEWS_AND_MAGAZINES,4.5,76677.0,4.6,1000000,Free,0.0,Everyone 10+,News & Magazines,"May 25, 2017",4.4.3,4.0 and up,0.1951159148207759,0.47140920486406596
AC - Tips & News for Android™,NEWS_AND_MAGAZINES,4.2,23292.0,14.0,1000000,Free,0.0,Everyone 10+,News & Magazines,"May 24, 2018",3.1.12,4.1 and up,0.09841655071119357,0.4841472548615406
CBS News,NEWS_AND_MAGAZINES,4.3,23641.0,23.0,1000000,Free,0.0,Everyone 10+,News & Magazines,"June 29, 2018",3.9.0,4.1 and up,0.0,0.0
"AOL - News, Mail & Video",NEWS_AND_MAGAZINES,4.1,62465.0,9.8,5000000,Free,0.0,Everyone 10+,News & Magazines,"August 2, 2018",Varies with device,Varies with device,0.09218199309108398,0.3985407465710496
BaconReader for Reddit,NEWS_AND_MAGAZINES,4.5,103074.0,9.8,1000000,Free,0.0,Mature 17+,News & Magazines,"July 2, 2018",Varies with device,Varies with device,0.2280863229009162,0.4700780805894442
Air Traffic,MAPS_AND_NAVIGATION,4.3,14110.0,6.8,1000000,Free,0.0,Everyone,Maps & Navigation,"July 24, 2018",4.3,5.0 and up,0.29464074593335954,0.4859695165945166
Atlan3D Navigation: Korea navigator,MAPS_AND_NAVIGATION,4.2,22063.0,9.850000000000001,1000000,Free,0.0,Everyone,Maps & Navigation,"July 31, 2018",Varies with device,Varies with device,0.2781841981321148,0.39801614858906526
Czech Public Transport IDOS,MAPS_AND_NAVIGATION,4.3,26014.0,7.7,1000000,Free,0.0,Everyone,Maps & Navigation,"November 6, 2017",2.4.1,4.0.3 and up,0.2510749072356215,0.40281887755102047
GPS Speedometer and Odometer,MAPS_AND_NAVIGATION,4.8,15865.0,3.3,1000000,Free,0.0,Everyone,Maps & Navigation,"August 3, 2018",10.0,4.1 and up,0.6875,0.6541666666666667
GPS Traffic Speedcam Route Planner by ViaMichelin,MAPS_AND_NAVIGATION,4.3,63920.0,29.0,5000000,Free,0.0,Everyone,Maps & Navigation,"July 28, 2018",7.16.8,4.0.3 and up,0.2724778825671683,0.46424505829267737
"GPS Speedometer, Distance Meter",MAPS_AND_NAVIGATION,4.6,16094.0,5.4,1000000,Free,0.0,Everyone,Maps & Navigation,"July 31, 2018",2.7.2,4.0 and up,0.3688950892857143,0.6011644345238095
FindShip,MAPS_AND_NAVIGATION,4.2,23279.0,8.5,1000000,Free,0.0,Everyone,Maps & Navigation,"April 26, 2018",5.2.10,4.1 and up,0.10044897504456328,0.41144872692666806
A Call From Santa Claus!,FAMILY,3.9,3720.0,11.0,1000000,Free,0.0,Everyone,Entertainment,"December 4, 2016",4.2.3,4.0.3 and up,0.008293862999745357,0.6577408804430863
A Word A Day,FAMILY,3.7,2398.0,2.9,500000,Free,0.0,Everyone,Education,"January 5, 2017",5.8,4.0 and up,0.2772727272727273,0.6690340909090909
Akinator,FAMILY,4.3,1805398.0,55.0,50000000,Free,0.0,Teen,Entertainment,"June 11, 2018",6.5.2,4.4 and up,-0.01489888966932038,0.4953002693665287
Dog Sim Online: Raise a Family,FAMILY,4.6,94989.0,74.0,5000000,Free,0.0,Teen,Simulation,"April 22, 2018",8.6,4.0 and up,0.17529423701298708,0.5895535714285715
Color by Number - Draw Sandbox Pixel Art,FAMILY,4.6,10247.0,15.0,1000000,Free,0.0,Everyone,Entertainment,"July 27, 2018",1.3.13,4.1 and up,0.1395563554802685,0.47136153852186463
A+ Mobile,FINANCE,3.9,730.0,6.3,10000,Free,0.0,Everyone,Finance,"June 26, 2018",5.4.4,4.4 and up,0.3295922619047619,0.522708380574452
Build a Bridge!,FAMILY,4.6,263454.0,74.0,10000000,Free,0.0,Everyone,Puzzle,"August 2, 2018",2.1.1,4.1 and up,0.08835631019497298,0.5132795923161372
Find a Way: Addictive Puzzle,FAMILY,4.8,39480.0,14.0,500000,Free,0.0,Everyone,Puzzle,"June 16, 2017",4.1.1,4.1 and up,0.0696302333854417,0.5850889989639989
Comptia A+ 220-901 & 220-902,FAMILY,4.4,174.0,5.7,10000,Free,0.0,Everyone,Education,"April 19, 2018",2.0.7,4.1 and up,0.5007922824302135,0.5598440065681445
Azar,COMMUNICATION,4.2,1092337.0,6.0,50000000,Free,0.0,Mature 17+,Communication,"July 24, 2018",Varies with device,Varies with device,0.06840380917580306,0.48170581984440686
4 in a Row,GAME,3.8,4257.0,40.0,500000,Free,0.0,Everyone,Board,"May 13, 2018",Varies with device,Varies with device,0.28114351851851854,0.5781031746031746
Asphalt 8: Airborne,GAME,4.5,8389714.0,92.0,100000000,Free,0.0,Teen,Racing,"July 4, 2018",3.7.1a,4.0.3 and up,0.004450410725820944,0.5135438903805984
Basketball Stars,SPORTS,4.4,867920.0,45.0,10000000,Free,0.0,Everyone,Sports,"July 14, 2018",1.16.2,4.0.3 and up,0.013905112685626995,0.4871262763528012
Fake Call - Fake Caller ID,PRODUCTIVITY,4.3,154668.0,7.1,10000000,Free,0.0,Everyone,Productivity,"August 2, 2018",Varies with device,Varies with device,0.2977941730740238,0.4860976502767548
Four In A Line Free,GAME,4.3,133195.0,11.0,5000000,Free,0.0,Everyone,Board,"June 11, 2018",1.58,4.1 and up,0.20236801881246325,0.4853270474381585
AutoCAD - DWG Viewer & Editor,PRODUCTIVITY,4.2,145088.0,24.0,10000000,Free,0.0,Everyone,Productivity,"July 23, 2018",4.5.19,4.4 and up,0.11960119548661215,0.48721443101651435
Fortune City - A Finance App,FINANCE,4.6,49275.0,91.0,500000,Free,0.0,Everyone,Finance,"July 17, 2018",2.0.3.1,4.4 and up,0.26696618341149586,0.45879702280743945
Draw A Stickman,GAME,3.4,29265.0,17.0,1000000,Free,0.0,Everyone,Adventure,"May 19, 2017",1.1.0,4.0.3 and up,-0.15,0.4
Be A Legend: Soccer,SPORTS,3.8,85763.0,21.0,1000000,Free,0.0,Everyone,Sports,"August 24, 2015",2.8.0.17,3.0 and up,-0.09925060033337468,0.4743972818025296
Bible,BOOKS_AND_REFERENCE,4.7,2440695.0,7.4,100000000,Free,0.0,Teen,Books & Reference,"August 2, 2018",Varies with device,Varies with device,0.36349543739121704,0.5336252466987003
Cat Sim Online: Play with Cats,FAMILY,4.6,137198.0,81.0,5000000,Free,0.0,Everyone 10+,Simulation,"April 22, 2018",3.7,4.0 and up,0.18089609339033005,0.5251869828714091
Four In A Line,GAME,3.8,22191.0,3.0,1000000,Free,0.0,Everyone,Board,"May 4, 2015",1.10,2.3 and up,0.27484875723092933,0.5493170399727777
Hay Day,FAMILY,4.5,10053186.0,94.0,100000000,Free,0.0,Everyone,Casual,"June 28, 2018",1_39_93,4.0.3 and up,0.019572348739842257,0.5036815863370004
Fruit Ninja®,GAME,4.3,5091448.0,41.0,100000000,Free,0.0,Everyone,Arcade,"July 12, 2018",2.6.7.487220,4.1 and up,0.15479454685099844,0.49328917050691246
"DU Recorder – Screen Recorder, Video Editor, Live",VIDEO_PLAYERS,4.8,2588730.0,9.7,50000000,Free,0.0,Everyone,Video Players & Editors,"July 30, 2018",1.7.1.3,5.0 and up,0.22418691689058068,0.5246842190376673
Bad Piggies,FAMILY,4.3,1168959.0,66.0,50000000,Free,0.0,Everyone,Puzzle,"May 3, 2017",2.3.3,4.1 and up,0.007940659648845768,0.5389492408533662
Dumb Ways to Die 2: The Games,FAMILY,4.2,1671658.0,20.0,50000000,Free,0.0,Teen,Casual,"July 12, 2018",Varies with device,Varies with device,0.027208249239499233,0.4694232381732382
"AD - Nieuws, Sport, Regio & Entertainment",NEWS_AND_MAGAZINES,3.7,10369.0,9.8,1000000,Free,0.0,Everyone,News & Magazines,"July 28, 2018",Varies with device,Varies with device,0.16182364314883113,0.46580603989438574
AppLock,TOOLS,4.4,4931562.0,4.2,100000000,Free,0.0,Everyone,Tools,"June 11, 2018",Varies with device,Varies with device,0.016233349983349996,0.4999414474414474
Diary with lock password,LIFESTYLE,4.3,179139.0,9.7,5000000,Free,0.0,Everyone,Lifestyle,"November 1, 2017",3.5.3,4.0.3 and up,0.29226684227776883,0.509655793410164
Avakin Life - 3D virtual world,FAMILY,4.4,1275373.0,91.0,10000000,Free,0.0,Teen,Role Playing,"July 3, 2018",1.021.10,4.1 and up,0.08085916643028912,0.5053262068732377
A+ Gallery - Photos & Videos,PHOTOGRAPHY,4.5,223941.0,10.0,10000000,Free,0.0,Everyone,Photography,"August 6, 2018",Varies with device,Varies with device,0.2088149162103866,0.40287027819257787
